Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Calculated_Revenue,Calculated_Profit,Profit_Per_Hectare,Cost_Per_Hectare,Revenue_Per_Hectare,Profit_Margin_Pct,Is_Profitable,NPK_Total_kg_ha,Water_Used_Per_Ha_m3
SF12288,Punjab,0.0,Wheat,Rabi,6.95,80.0,24.4,66.8,8.9,5.91,17.3,113.5,57.9,74.5,Rainfed,191.7,3.63,0.88,0.82,5.7,23523,418252,134081,-284171,2427,2.349,38.4,134081.1,-284171,-40887.91366906475,60180.14388489209,19292.230215827338,-211.9397975850419,False,245.9,349.2086330935252
SF12289,Telangana,0.0,Pulses,Kharif,11.01,850.7,29.0,79.4,6.6,6.6,32.0,171.7,64.7,125.6,Flood,155.6,4.86,0.87,1.92,21.14,69874,577399,1477136,899737,4914,4.302,71.4,1477136.36,899737,81719.98183469573,52443.142597638514,134163.12443233424,60.91091138527529,True,362.0,446.3215258855586
SF12290,Maharashtra,0.0,Rice,Zaid,1.89,582.0,34.8,57.8,10.4,7.14,20.6,84.7,102.4,117.2,Rainfed,159.5,4.07,0.89,1.67,3.16,23100,103869,72996,-30873,1369,2.308,41.3,72996.0,-30873,-16334.920634920636,54957.14285714286,38622.222222222226,-42.29409830675653,False,304.3,724.3386243386244
SF12291,Tamil Nadu,0.0,Cotton,Kharif,12.39,727.6,30.5,82.2,6.8,5.99,29.6,76.9,56.0,43.2,Flood,227.2,6.54,0.76,0.99,12.27,64357,916015,789660,-126355,12946,0.948,67.5,789660.39,-126355,-10198.14366424536,73931.79983857949,63733.65617433414,-16.001190385735633,False,176.10000000000002,1044.8748991121872
SF12292,Tamil Nadu,0.0,Maize,Rabi,9.44,443.2,19.3,50.6,8.3,7.48,26.1,175.2,60.3,78.4,Flood,102.9,5.4,0.77,1.8,16.99,17425,652820,296051,-356769,7949,2.137,41.4,296050.75,-356769,-37793.326271186445,69154.66101694916,31361.334745762713,-120.50930414016503,False,313.9,842.0550847457628
SF12293,Telangana,0.0,Wheat,Rabi,3.95,520.3,28.5,53.2,7.1,7.02,26.9,179.6,34.1,100.0,Flood,197.7,6.2,0.72,3.31,13.07,24589,210050,321378,111328,2634,4.962,42.9,321378.23,111328,28184.303797468354,53177.215189873416,81361.51898734177,34.64082793470617,True,313.7,666.8354430379746
SF12294,Andhra Pradesh,0.0,Groundnut,Kharif,11.52,985.7,29.4,89.8,5.2,6.8,37.9,130.8,59.2,132.6,Flood,185.7,3.79,0.89,1.88,21.66,51038,862775,1105483,242708,7052,3.071,61.1,1105483.08,242708,21068.402777777777,74893.66319444445,95962.06597222222,21.954928298309426,True,322.6,612.1527777777778
SF12295,Maharashtra,0.0,Sugarcane,Rabi,7.36,309.3,24.8,80.1,5.8,6.01,31.0,110.4,35.1,125.4,Rainfed,248.8,5.45,0.86,27.22,200.34,3170,439596,635078,195482,7844,25.541,47.8,635077.8,195482,26560.054347826084,59727.717391304344,86287.77173913043,30.780785982194313,True,270.9,1065.7608695652173
SF12296,Gujarat,0.0,Wheat,Kharif,1.33,828.7,25.6,66.3,5.8,5.2,31.9,128.8,31.5,115.3,Flood,236.8,7.0,0.95,0.3,0.4,26330,88040,10532,-77508,978,0.409,42.1,10532.0,-77508,-58276.691729323305,66195.4887218045,7918.796992481202,-735.9285985567793,False,275.6,735.3383458646616
SF12297,Tamil Nadu,0.0,Cotton,Kharif,2.42,838.3,31.2,80.2,7.6,6.55,41.7,91.6,45.3,120.4,Drip,117.6,1.66,0.65,1.9,4.6,76706,133552,352848,219296,1775,2.592,82.3,352847.6,219296,90618.18181818182,55186.776859504134,145804.95867768597,62.150274339092185,True,257.29999999999995,733.4710743801653
SF12298,Punjab,0.0,Cotton,Zaid,3.3,139.6,25.6,57.0,7.6,7.03,21.9,105.8,59.9,98.1,Sprinkler,155.0,6.71,0.81,1.45,4.78,74129,172204,354337,182133,2476,1.931,30.7,354336.62,182133,55191.818181818184,52183.030303030304,107374.8484848485,51.40106734549313,True,263.79999999999995,750.3030303030304
SF12299,Gujarat,0.0,Rice,Rabi,8.97,265.1,24.0,55.6,6.2,5.94,24.1,124.9,66.0,117.1,Flood,201.0,7.41,0.66,1.39,12.47,20548,712730,256234,-456496,17384,0.717,23.3,256233.56000000003,-456496,-50891.41583054626,79457.07915273133,28565.66332218506,-178.15590436866302,False,308.0,1938.0156075808247
SF12300,Madhya Pradesh,0.0,Pulses,Kharif,2.66,578.1,30.7,75.7,6.8,6.57,32.7,92.5,69.6,118.6,Drip,310.7,1.54,0.96,1.6,4.26,71261,237308,303572,66264,791,5.386,59.6,303571.86,66264,24911.27819548872,89213.53383458646,114124.81203007518,21.828100088282188,True,280.7,297.36842105263156
SF12301,Andhra Pradesh,0.0,Groundnut,Rabi,6.96,549.0,21.3,58.7,7.6,7.29,34.4,93.4,85.3,128.7,Flood,184.3,3.63,0.7,1.28,8.91,57542,380106,512699,132593,4470,1.993,51.9,512699.22000000003,132593,19050.7183908046,54612.93103448276,73663.64942528735,25.861762944729755,True,307.4,642.2413793103449
SF12302,Telangana,0.0,Maize,Zaid,2.67,297.4,30.8,50.8,10.0,6.16,16.3,132.3,28.2,123.1,Sprinkler,217.4,5.29,0.78,2.4,6.41,20692,181111,132636,-48475,1644,3.899,28.1,132635.72,-48475,-18155.430711610486,67831.83520599251,49676.404494382026,-36.54739286468229,False,283.6,615.7303370786517
SF12303,Gujarat,0.0,Chilli,Kharif,8.92,936.2,29.8,80.8,6.7,7.05,29.1,143.2,52.7,87.9,Flood,187.1,8.3,1.0,2.11,18.82,96919,629166,1824016,1194850,5454,3.451,39.2,1824015.58,1194850,133951.79372197308,70534.30493273542,204486.09865470853,65.50655257410023,True,283.79999999999995,611.4349775784754
SF12304,Punjab,0.0,Wheat,Kharif,13.92,581.1,27.9,84.5,6.5,7.65,25.6,148.9,71.2,141.7,Flood,235.0,5.35,0.86,1.09,15.17,20534,847514,311501,-536013,9969,1.522,63.4,311500.77999999997,-536013,-38506.68103448276,60884.62643678161,22377.94540229885,-172.07424695265826,False,361.8,716.1637931034483
SF12305,Maharashtra,0.0,Rice,Zaid,10.56,357.6,31.0,45.5,8.4,6.65,22.9,77.6,69.7,127.5,Flood,100.4,3.98,0.95,2.34,24.71,26828,678320,662920,-15400,22224,1.112,49.8,662919.88,-15400,-1458.3333333333333,64234.84848484848,62776.51515151515,-2.3230555723164183,False,274.8,2104.5454545454545
SF12306,Telangana,0.0,Rice,Kharif,12.0,642.2,29.5,68.5,8.2,5.94,27.3,140.3,71.9,150.0,Flood,219.5,1.37,1.0,2.36,28.32,24146,799974,683815,-116159,24171,1.172,59.8,683814.72,-116159,-9679.916666666666,66664.5,56984.583333333336,-16.986904352785476,False,362.20000000000005,2014.25
SF12307,Telangana,0.0,Wheat,Kharif,10.16,835.1,31.6,76.1,8.5,7.0,35.4,95.6,35.8,104.9,Flood,216.0,6.21,0.66,2.76,28.04,26584,680492,745415,64923,7758,3.614,46.0,745415.36,64923,6390.05905511811,66977.55905511811,73367.61811023622,8.709644962873032,True,236.29999999999998,763.5826771653543
SF12308,Punjab,0.0,Maize,Rabi,7.42,314.9,24.6,65.9,7.0,7.61,19.9,105.7,41.9,89.3,Sprinkler,124.4,3.81,0.68,1.12,8.31,19645,515004,163250,-351754,4199,1.979,58.9,163249.95,-351754,-47406.19946091644,69407.54716981133,22001.34770889488,-215.46952526799384,False,236.89999999999998,565.9029649595687
SF12309,Madhya Pradesh,0.0,Groundnut,Rabi,5.1,80.0,23.9,77.6,7.8,7.07,24.2,129.3,74.6,141.9,Rainfed,250.1,3.74,0.67,1.28,6.53,57659,368970,376513,7543,1607,4.063,41.0,376513.27,7543,1479.0196078431375,72347.05882352941,73826.07843137256,2.0033836813071524,True,345.8,315.0980392156863
SF12310,Karnataka,0.0,Maize,Kharif,14.54,1010.3,27.4,73.7,7.6,6.36,29.3,86.2,60.9,113.6,Drip,240.7,2.74,0.72,3.91,56.85,16950,983123,963608,-19515,6790,8.373,56.3,963607.5,-19515,-1342.1595598349381,67615.06189821183,66272.9023383769,-2.02520111912728,False,260.7,466.9876203576341
SF12311,Telangana,0.0,Wheat,Kharif,7.93,1016.7,25.2,68.8,6.3,6.01,23.8,62.2,87.8,151.4,Flood,168.1,5.23,0.79,1.74,13.8,21935,556803,302703,-254100,6682,2.065,59.6,302703.0,-254100,-32042.875157629256,70214.75409836066,38171.8789407314,-83.94366755532651,False,301.4,842.6229508196722
SF12312,Madhya Pradesh,0.0,Cotton,Rabi,4.74,443.9,26.3,56.0,6.2,7.6,21.2,141.7,45.8,96.9,Rainfed,198.7,4.71,0.81,0.6,2.84,78669,270580,223420,-47160,1994,1.424,41.4,223419.96,-47160,-9949.367088607594,57084.388185654,47135.02109704641,-21.1082266583117,False,284.4,420.67510548523205
SF12313,Maharashtra,0.0,Rice,Kharif,9.25,900.9,24.0,71.8,5.7,7.77,29.6,111.5,50.6,119.9,Rainfed,219.4,2.39,0.75,0.54,5.0,22110,649509,110550,-538959,7654,0.653,54.1,110550.0,-538959,-58265.83783783784,70217.18918918919,11951.351351351352,-487.52510176390774,False,282.0,827.4594594594595
SF12314,Punjab,0.0,Rice,Kharif,6.42,994.0,30.0,74.3,7.0,6.02,40.6,115.5,49.3,108.1,Rainfed,140.3,5.89,0.8,1.63,10.46,24260,375931,253760,-122171,5328,1.963,64.8,253759.60000000003,-122171,-19029.7507788162,58556.230529595014,39526.47975077882,-48.144309583858764,False,272.9,829.9065420560747
SF12315,Madhya Pradesh,0.0,Sugarcane,Kharif,2.65,883.2,29.0,90.0,7.1,5.2,28.5,151.1,72.3,104.5,Drip,147.1,7.56,0.96,5.22,13.83,3479,203037,48115,-154922,4456,3.104,55.9,48114.57,-154922,-58461.1320754717,76617.73584905661,18156.603773584906,-321.9827496622675,False,327.9,1681.5094339622642
SF12316,Telangana,0.0,Cotton,Rabi,13.94,80.0,26.0,46.7,6.4,7.11,26.4,124.7,49.3,114.1,Rainfed,160.7,2.3,0.81,0.79,11.01,70367,839852,774741,-65111,5487,2.007,43.6,774740.67,-65111,-4670.803443328551,60247.632711621234,55576.829268292684,-8.40422799361335,False,288.1,393.6154949784792
SF12317,Punjab,0.0,Sugarcane,Rabi,6.29,376.4,25.7,41.7,7.6,6.13,25.7,138.1,31.8,95.7,Flood,177.6,0.5,0.93,41.16,258.9,3246,443773,840389,396616,14771,17.528,42.7,840389.3999999999,396616,63055.0079491256,70552.14626391097,133607.15421303656,47.194335004384875,True,265.6,2348.330683624801
SF12318,Tamil Nadu,0.0,Maize,Rabi,6.24,388.9,25.0,61.0,8.0,7.44,22.6,130.1,70.7,81.2,Flood,215.0,4.53,0.97,1.97,12.29,21611,503271,265599,-237672,4309,2.852,41.5,265599.19,-237672,-38088.46153846154,80652.40384615384,42563.942307692305,-89.48527667649351,False,282.0,690.5448717948718
SF12319,Telangana,0.0,Rice,Kharif,14.11,708.3,28.3,55.1,6.8,6.62,27.6,169.1,68.5,106.1,Drip,325.1,4.44,0.9,5.7,80.43,26871,1107350,2161235,1053885,20729,3.88,41.8,2161234.5300000003,1053885,74690.64493267187,78479.8015591779,153170.44649184975,48.76309147316233,True,343.7,1469.0999291282778
SF12320,Telangana,0.0,Cotton,Kharif,0.71,720.1,26.1,69.3,8.0,6.14,34.9,60.4,69.7,120.5,Flood,41.9,7.85,0.81,1.51,1.07,62460,46195,66832,20637,592,1.807,51.5,66832.2,20637,29066.197183098593,65063.380281690144,94129.57746478873,30.878920277711273,True,250.6,833.8028169014085
SF12321,Gujarat,0.0,Wheat,Rabi,6.74,448.7,24.2,54.6,9.1,6.1,22.4,119.5,39.7,100.4,Sprinkler,234.2,1.34,0.79,1.86,12.54,24174,445592,303142,-142450,3414,3.673,46.4,303141.95999999996,-142450,-21135.014836795253,66111.57270029673,44976.55786350148,-46.99117905140165,False,259.6,506.5281899109792
SF12322,Maharashtra,0.0,Pulses,Kharif,3.94,567.5,27.8,64.5,7.0,5.87,26.9,71.5,46.0,97.2,Sprinkler,247.1,3.48,0.73,0.54,2.13,62438,288294,132993,-155301,1534,1.389,58.8,132992.94,-155301,-39416.497461928935,73171.06598984772,33754.56852791878,-116.77381516320409,False,214.7,389.34010152284264
SF12323,Madhya Pradesh,0.0,Groundnut,Rabi,6.81,337.5,22.4,61.5,7.7,6.8,23.5,139.4,67.0,130.9,Drip,275.4,5.43,0.69,2.07,14.1,49939,494974,704140,209166,3477,4.055,40.5,704139.9,209166,30714.53744493392,72683.4067547724,103397.94419970633,29.705172266878744,True,337.3,510.5726872246696
SF12324,Maharashtra,0.0,Rice,Rabi,6.99,729.7,20.5,59.7,7.3,7.67,23.6,120.3,30.6,108.2,Flood,188.9,3.79,0.93,0.79,5.52,23734,529362,131012,-398350,12677,0.435,55.2,131011.68,-398350,-56988.555078683836,75731.330472103,18742.77539341917,-304.05611699691633,False,259.1,1813.590844062947
SF12325,Karnataka,0.0,Chilli,Kharif,10.46,806.3,28.0,78.0,7.9,6.39,38.4,140.7,62.7,100.8,Rainfed,179.8,0.5,0.82,2.45,25.63,103492,635838,2652500,2016662,3888,6.592,60.8,2652499.96,2016662,192797.51434034415,60787.57170172084,253585.086042065,76.02872761545711,True,304.2,371.7017208413002
SF12326,Telangana,0.0,Cotton,Kharif,7.26,1092.2,26.4,63.4,7.9,6.55,28.9,161.7,68.3,136.2,Drip,62.9,7.45,0.99,2.18,15.83,65219,404316,1032417,628101,5433,2.914,51.8,1032416.77,628101,86515.28925619835,55690.909090909096,142206.19834710745,60.83791723693043,True,366.2,748.3471074380166
SF12327,Gujarat,0.0,Maize,Rabi,1.71,279.6,17.5,69.8,8.4,6.07,31.6,124.2,48.4,83.4,Rainfed,205.5,5.25,0.93,1.4,2.39,19136,96882,45735,-51147,620,3.855,36.8,45735.04,-51147,-29910.526315789473,56656.14035087719,26745.61403508772,-111.83338799606429,False,256.0,362.5730994152047
SF12328,Madhya Pradesh,0.0,Maize,Kharif,4.73,641.6,28.2,58.1,7.6,5.52,27.1,91.8,79.6,170.0,Flood,216.7,5.21,0.99,0.83,3.93,22022,304764,86546,-218218,4162,0.944,43.3,86546.46,-218218,-46134.88372093023,64432.13530655391,18297.25158562368,-252.14105793450884,False,341.4,879.9154334038054
SF12329,Madhya Pradesh,0.0,Rice,Rabi,5.21,284.3,18.7,41.3,8.6,6.52,25.5,102.5,64.5,84.6,Rainfed,198.4,8.74,0.91,2.0,10.42,21204,344328,220946,-123382,4212,2.474,22.2,220945.68,-123382,-23681.765834932823,66089.82725527832,42408.06142034549,-55.842604075203894,False,251.6,808.4452975047984
SF12330,Andhra Pradesh,0.0,Wheat,Kharif,0.57,719.7,28.5,54.5,5.6,7.14,27.9,105.4,49.3,126.9,Flood,165.2,7.19,0.88,2.39,1.36,27011,39044,36735,-2309,455,2.989,36.2,36734.96,-2309,-4050.8771929824566,68498.2456140351,64447.36842105263,-6.285558731455016,False,281.6,798.2456140350878
SF12331,Tamil Nadu,0.0,Rice,Kharif,8.23,699.7,30.0,71.9,7.0,7.97,30.3,108.0,74.1,87.3,Flood,164.2,5.22,0.81,0.47,3.87,19130,640286,74033,-566253,15798,0.245,59.9,74033.1,-566253,-68803.52369380316,77799.02794653705,8995.5042527339,-764.8656680129131,False,269.4,1919.5625759416766
SF12332,Maharashtra,0.0,Chilli,Zaid,7.59,248.1,36.0,41.6,7.2,6.24,17.6,162.8,81.8,110.2,Drip,106.3,2.73,0.79,1.33,10.09,103252,443990,1041813,597823,3816,2.644,43.3,1041812.6799999999,597823,78764.55862977602,58496.70619235837,137261.2648221344,57.3829468436274,True,354.8,502.7667984189723
SF12333,Telangana,0.0,Rice,Zaid,12.01,80.0,29.6,50.0,8.1,6.83,24.2,125.2,79.9,118.9,Flood,153.4,7.34,0.74,2.19,26.3,22370,910631,588331,-322300,21607,1.217,35.9,588331.0,-322300,-26835.970024979186,75822.73105745213,48986.76103247294,-54.78208695445252,False,324.0,1799.0840965861782
SF12334,Punjab,0.0,Wheat,Rabi,13.93,840.4,25.6,53.3,6.8,7.16,28.4,96.8,58.3,124.8,Sprinkler,272.6,7.03,0.86,2.81,39.14,25262,1146803,988755,-158048,8659,4.52,46.2,988754.68,-158048,-11345.872218234028,82326.13065326633,70980.2584350323,-15.984546222269419,False,279.9,621.608040201005
SF12335,Telangana,0.0,Rice,Rabi,3.9,550.7,20.0,61.1,8.5,6.08,23.1,42.7,45.6,30.0,Sprinkler,126.6,4.13,0.86,2.03,7.92,19219,211284,152214,-59070,5367,1.476,34.3,152214.48,-59070,-15146.153846153846,54175.38461538462,39029.23076923077,-38.80720564468446,False,118.30000000000001,1376.1538461538462
SF12336,Andhra Pradesh,0.0,Maize,Kharif,3.63,1163.9,31.2,88.3,6.6,7.21,28.2,53.2,80.6,158.8,Flood,247.6,7.28,0.98,2.43,8.82,22219,277824,195972,-81852,2760,3.196,51.5,195971.58000000002,-81852,-22548.760330578512,76535.53719008264,53986.776859504134,-41.7671912314004,False,292.6,760.3305785123968
SF12337,Punjab,0.0,Rice,Zaid,9.83,178.5,32.6,58.5,7.4,6.3,20.9,146.9,54.3,76.1,Flood,162.6,8.65,0.95,1.77,17.4,22120,638363,384888,-253475,21276,0.818,18.7,384887.99999999994,-253475,-25785.85961342828,64940.28484231943,39154.42522889115,-65.85682068549812,False,277.29999999999995,2164.3947100712107
SF12338,Gujarat,0.0,Chilli,Rabi,8.9,497.5,22.1,61.3,5.3,6.65,27.5,128.1,83.6,132.6,Flood,268.3,2.51,0.74,2.4,21.36,96265,717340,2056220,1338880,6609,3.232,59.7,2056220.4,1338880,150435.95505617978,80600.0,231035.95505617978,65.11365515363143,True,344.29999999999995,742.5842696629213
SF12339,Madhya Pradesh,0.0,Cotton,Kharif,8.83,775.5,27.7,50.7,5.6,7.34,33.3,113.7,36.4,98.4,Rainfed,194.6,6.32,0.73,0.98,8.65,56692,602094,490386,-111708,3169,2.73,49.8,490385.80000000005,-111708,-12650.962627406569,68187.31596828991,55536.353340883354,-22.779606269347006,False,248.5,358.8901472253681
SF12340,Gujarat,0.0,Pulses,Rabi,8.86,753.2,24.9,59.2,10.2,7.38,23.2,82.4,69.5,81.3,Sprinkler,183.3,8.02,0.73,0.91,8.06,74278,670596,598681,-71915,3275,2.461,39.0,598680.68,-71915,-8116.817155756208,75688.03611738149,67571.21896162529,-12.012240241464152,False,233.2,369.6388261851016
SF12341,Andhra Pradesh,0.0,Cotton,Kharif,1.11,751.9,30.5,61.6,7.3,6.54,27.8,138.9,54.2,65.0,Flood,87.5,9.62,0.86,1.87,2.08,65669,71744,136592,64848,1095,1.9,28.0,136591.52000000002,64848,58421.62162162162,64634.23423423423,123055.85585585584,47.47569403771817,True,258.1,986.4864864864865
SF12342,Tamil Nadu,0.0,Wheat,Rabi,11.81,80.0,28.3,46.6,7.3,6.87,27.9,118.0,58.2,86.3,Flood,138.8,6.21,0.75,2.41,28.46,25890,780848,736829,-44019,7861,3.62,16.9,736829.4,-44019,-3727.2650296359016,66117.52751905165,62390.26248941575,-5.974113396731127,False,262.5,665.6223539373412
SF12343,Karnataka,0.0,Rice,Zaid,8.34,414.3,30.3,59.3,8.7,5.28,22.8,114.2,73.4,114.9,Flood,247.1,3.15,0.84,0.3,2.5,20764,515257,51910,-463347,15781,0.158,51.1,51910.0,-463347,-55557.19424460432,61781.414868105516,6224.220623501199,-892.5968021575803,False,302.5,1892.2062350119904
SF12344,Maharashtra,0.0,Sugarcane,Rabi,9.63,409.1,27.0,45.2,5.4,7.84,20.0,125.5,49.2,122.4,Rainfed,119.5,2.32,0.99,14.04,135.21,3766,421711,509201,87490,8949,15.109,47.5,509200.86000000004,87490,9085.150571131879,43791.38110072689,52876.53167185877,17.18182014567921,True,297.1,929.2834890965731
SF12345,Gujarat,0.0,Chilli,Zaid,4.61,80.0,26.5,63.3,8.8,6.57,29.1,162.2,54.1,140.2,Sprinkler,191.9,5.56,0.84,1.93,8.9,104908,298306,933681,635375,2710,3.284,27.2,933681.2000000001,635375,137825.37960954447,64708.45986984815,202533.8394793926,68.05054402949186,True,356.5,587.8524945770065
SF12346,Gujarat,0.0,Rice,Rabi,0.76,577.5,26.1,73.9,5.8,7.68,20.4,141.9,38.7,148.7,Flood,135.6,6.15,0.85,1.18,0.9,24370,47057,21933,-25124,1440,0.625,44.7,21933.0,-25124,-33057.89473684211,61917.10526315789,28859.21052631579,-114.5488533260384,False,329.3,1894.7368421052631
SF12347,Karnataka,0.0,Maize,Kharif,8.19,759.6,32.7,66.5,7.4,7.33,41.8,96.3,65.1,131.3,Rainfed,200.9,3.05,0.69,2.28,18.67,18023,527816,336489,-191327,2858,6.533,51.7,336489.41000000003,-191327,-23361.050061050064,64446.39804639805,41085.34798534799,-56.85980819581027,False,292.7,348.962148962149
SF12348,Madhya Pradesh,0.0,Pulses,Rabi,10.4,400.1,27.6,42.7,9.1,8.03,28.7,143.5,53.5,119.3,Flood,155.3,6.55,0.92,0.3,3.12,94498,559969,294834,-265135,5003,0.624,28.0,294833.76,-265135,-25493.75,53843.17307692308,28349.423076923074,-89.92687410542882,False,316.3,481.05769230769226
SF12349,Tamil Nadu,0.0,Cotton,Rabi,5.58,750.8,21.8,42.0,7.6,6.77,24.4,86.2,51.5,122.6,Sprinkler,129.3,2.96,0.9,1.69,9.43,70074,397191,660798,263607,4429,2.129,50.6,660797.82,263607,47241.397849462366,71181.18279569893,118422.58064516129,39.89222122342985,True,260.29999999999995,793.7275985663082
SF12350,Gujarat,0.0,Pulses,Rabi,6.07,771.0,21.2,76.7,6.4,5.36,18.1,80.2,66.0,115.6,Flood,265.7,3.8,0.65,0.3,1.82,62765,453256,114232,-339024,2661,0.684,51.7,114232.3,-339024,-55852.38879736408,74671.49917627676,18819.110378912683,-296.7854891799146,False,261.79999999999995,438.3855024711697
SF12351,Madhya Pradesh,0.0,Chilli,Zaid,11.3,576.0,30.7,48.8,8.7,5.68,15.9,109.5,48.4,138.0,Flood,147.4,1.81,0.67,0.56,6.33,101799,758215,644388,-113827,7997,0.792,66.2,644387.67,-113827,-10073.185840707964,67098.67256637168,57025.486725663715,-17.664357498898177,False,295.9,707.6991150442477
SF12352,Punjab,0.0,Sugarcane,Rabi,1.43,467.5,21.0,50.7,6.1,5.8,28.8,124.8,59.0,61.7,Flood,123.3,6.53,0.82,21.08,30.14,4380,88951,132013,43062,4329,6.962,39.9,132013.2,43062,30113.286713286714,62203.496503496506,92316.78321678322,32.61951474475999,True,245.5,3027.2727272727275
SF12353,Punjab,0.0,Maize,Rabi,7.24,382.1,24.6,50.8,6.7,6.68,18.9,136.4,59.9,137.0,Flood,233.9,6.46,0.72,3.67,26.57,17424,547461,462956,-84505,5490,4.84,30.5,462955.68,-84505,-11671.961325966851,75616.16022099447,63944.19889502762,-18.253354530452135,False,333.3,758.2872928176795
SF12354,Tamil Nadu,0.0,Rice,Rabi,10.09,265.0,23.1,43.7,8.0,6.61,33.0,121.1,37.0,99.5,Flood,245.7,4.74,0.75,2.62,26.44,24394,833287,644977,-188310,18396,1.437,27.6,644977.36,-188310,-18663.03270564916,82585.43111992071,63922.398414271556,-29.19638994878887,False,257.6,1823.191278493558
SF12355,Maharashtra,0.0,Maize,Kharif,1.42,972.5,27.0,67.8,7.9,6.29,34.5,132.8,88.2,108.1,Rainfed,167.2,1.47,0.71,3.42,4.86,21094,79289,102517,23228,460,10.565,56.8,102516.84000000001,23228,16357.74647887324,55837.32394366198,72195.07042253521,22.657705551274425,True,329.1,323.943661971831
SF12356,Tamil Nadu,0.0,Cotton,Rabi,13.23,582.0,21.5,49.1,7.8,5.87,23.5,128.8,50.0,64.3,Sprinkler,173.4,5.5,0.68,0.52,6.88,55912,876264,384675,-491589,9043,0.761,32.6,384674.56,-491589,-37157.142857142855,66233.10657596371,29075.96371882086,-127.7933320335348,False,243.10000000000002,683.5222978080121
SF12357,Karnataka,0.0,Wheat,Rabi,11.63,289.3,20.1,59.5,6.6,5.97,28.7,111.8,58.3,144.9,Flood,115.7,6.79,0.99,1.04,12.1,26464,843168,320214,-522954,7146,1.693,41.2,320214.39999999997,-522954,-44965.95012897678,72499.3981083405,27533.44797936371,-163.3139088234743,False,315.0,614.4453998280309
SF12358,Maharashtra,0.0,Cotton,Kharif,4.25,1042.7,28.4,76.4,6.9,7.79,27.3,133.0,67.9,108.7,Flood,251.7,6.4,0.8,0.33,1.4,65782,291205,92095,-199110,5009,0.279,45.4,92094.79999999999,-199110,-46849.41176470588,68518.82352941176,21669.41176470588,-216.20066235952007,False,309.6,1178.5882352941176
SF12359,Madhya Pradesh,0.0,Rice,Rabi,5.59,392.6,25.5,53.6,9.0,6.52,35.0,99.2,52.3,121.5,Flood,153.0,5.34,0.78,3.53,19.73,21492,335488,424037,88549,9960,1.981,36.1,424037.16000000003,88549,15840.608228980322,60015.74239713775,75856.35062611807,20.882375830411025,True,273.0,1781.7531305903399
SF12360,Karnataka,0.0,Maize,Kharif,10.13,930.6,27.1,62.9,7.2,6.84,34.6,139.7,82.9,104.4,Rainfed,293.0,4.3,0.68,4.28,43.36,22258,804906,965107,160201,3526,12.297,47.4,965106.88,160201,15814.511352418558,79457.65054294174,95272.1618953603,16.599299352299795,True,327.0,348.0750246791708
SF12361,Punjab,0.0,Sugarcane,Zaid,8.18,338.7,29.5,46.7,5.7,5.91,29.4,131.5,84.0,98.1,Flood,249.0,6.63,0.74,27.46,224.62,3324,614528,746637,132109,15281,14.699,36.3,746636.88,132109,16150.244498777507,75125.67237163814,91275.91687041565,17.6938726583333,True,313.6,1868.0929095354525
SF12362,Telangana,0.0,Groundnut,Zaid,3.62,202.0,25.1,34.6,8.2,7.36,21.0,161.3,49.7,116.4,Drip,207.7,7.68,0.72,0.79,2.86,54520,306656,155927,-150729,1596,1.792,35.3,155927.19999999998,-150729,-41637.845303867405,84711.60220994474,43073.756906077346,-96.66638875884229,False,327.4,440.88397790055245
SF12363,Tamil Nadu,0.0,Cotton,Kharif,4.65,859.2,29.5,57.8,7.5,5.52,39.0,164.5,71.4,112.6,Flood,255.0,4.44,0.73,0.33,1.53,76696,260969,117345,-143624,4724,0.324,47.0,117344.88,-143624,-30886.881720430105,56122.365591397844,25235.48387096774,-122.39464825940603,False,348.5,1015.9139784946236
SF12364,Punjab,0.0,Chilli,Rabi,8.27,398.0,19.3,57.0,9.2,6.75,23.1,143.3,79.4,96.2,Flood,116.6,5.63,0.91,2.02,16.71,114087,579989,1906394,1326405,6726,2.484,51.5,1906393.77,1326405,160387.5453446191,70131.6807738815,230519.2261185006,69.57664575108818,True,318.90000000000003,813.3010882708586
SF12365,Karnataka,0.0,Rice,Zaid,14.54,80.0,36.4,54.1,8.3,6.05,19.3,111.9,51.7,96.4,Flood,236.1,3.33,0.84,1.11,16.14,23938,972251,386359,-585892,26615,0.606,53.8,386359.32,-585892,-40295.18569463549,66867.33149931225,26572.145804676755,-151.64445502757798,False,260.0,1830.467675378267
